Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Luminancia(lux),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
85,12.713058471679688,-2.1890175342559814,-0.57352501153945923,2.2789397239685059,37.788593292236328,0,0,7.0326023101806641,29.535968780517578
85.049999999999997,12.716602325439453,-2.1870675086975098,-0.57337504625320435,2.2799897193908691,37.788593292236328,0,0,7.0326023101806641,29.535968780517578
85.099999999999994,12.725112915039062,-2.1891674995422363,-0.57412499189376831,2.2795395851135254,37.788593292236328,0,0,6.311309814453125,29.997467041015625
85.150000000000006,12.727241516113281,-2.1960673332214355,-0.56797498464584351,2.2802896499633789,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.200000000000003,12.732204437255859,-2.1890175342559814,-0.57487499713897705,2.2817895412445068,37.589706420898438,0,0,7.0326023101806641,29.535968780517578
85.25,12.729366302490234,-2.1870675086975098,-0.57442504167556763,2.2817895412445068,37.589706420898438,0,0,7.0326023101806641,29.535968780517578
85.299999999999997,12.734329223632812,-2.196967601776123,-0.56797498464584351,2.2814896106719971,37.589706420898438,0,0,7.0326023101806641,29.535968780517578
85.349999999999994,12.727241516113281,-2.1989173889160156,-0.56977498531341553,2.2822394371032715,37.589706420898438,0,0,7.0326023101806641,29.535968780517578
85.400000000000006,12.735038757324219,-2.1942675113677979,-0.56692498922348022,2.281639575958252,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.450000000000003,12.745677947998047,-2.1941173076629639,-0.56992501020431519,2.2820897102355957,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.5,12.752765655517578,-2.1971173286437988,-0.57232499122619629,2.2837395668029785,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
85.549999999999997,12.749931335449219,-2.1948676109313965,-0.57412499189376831,2.2846395969390869,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
85.599999999999994,12.751350402832031,-2.193967342376709,-0.57532501220703125,2.2841897010803223,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.650000000000006,12.752059936523438,-2.1957674026489258,-0.57562500238418579,2.2849395275115967,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.700000000000003,12.755603790283203,-2.1942675113677979,-0.57592499256134033,2.28598952293396,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
85.75,12.779712677001953,-2.1932175159454346,-0.57577502727508545,2.2861394882202148,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
85.799999999999997,12.782550811767578,-2.1960673332214355,-0.57742500305175781,2.2885394096374512,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.849999999999994,12.772621154785156,-2.2032675743103027,-0.56917500495910645,2.2892894744873047,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.900000000000006,12.783966064453125,-2.202817440032959,-0.56857502460479736,2.2882394790649414,37.589706420898438,0,0,6.311309814453125,29.997467041015625
85.950000000000003,12.783966064453125,-2.2017674446105957,-0.5688750147819519,2.2876396179199219,37.589706420898438,0,0,6.311309814453125,29.997467041015625
86,12.80169677734375,-2.2040174007415771,-0.57202500104904175,2.2894396781921387,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
86.049999999999997,12.83502197265625,-2.2034173011779785,-0.57187497615814209,2.2910895347595215,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
86.099999999999994,12.837860107421875,-2.2062673568725586,-0.57592499256134033,2.2937893867492676,37.589706420898438,0,0,6.311309814453125,29.997467041015625
86.150000000000006,12.950603485107422,-2.207167387008667,-0.57667505741119385,2.2970895767211914,37.589706420898438,0,0,6.311309814453125,29.997467041015625
86.200000000000003,12.979679107666016,-2.2122673988342285,-0.57607501745223999,2.302039623260498,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
86.25,12.975421905517578,-2.221717357635498,-0.58387506008148193,2.3117895126342773,37.589706420898438,0,0,6.8522796630859375,31.381967544555664
86.299999999999997,12.964786529541016,-2.2280173301696777,-0.5846250057220459,2.3195896148681641,37.589706420898438,0,0,6.311309814453125,29.997467041015625
