Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Luminancia(lux),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
27.300000000000001,4.2996253967285156,-0.2819175124168396,17.502084732055664,0.029474999755620956,-0.24001049995422363,0,0,2.344200611114502,10.61448860168457
27.350000000000001,4.2067337036132812,-0.26916751265525818,17.502084732055664,0.029325002804398537,-0.23506049811840057,0,0,2.344200611114502,10.61448860168457
27.399999999999999,4.2024784088134766,-0.25911751389503479,17.502084732055664,0.028425002470612526,-0.23176050186157227,0,0,2.1638777256011963,12.46048641204834
27.449999999999999,4.1904239654541016,-0.25476750731468201,17.502084732055664,0.029774999246001244,-0.2307104766368866,0,0,2.1638777256011963,12.46048641204834
27.5,4.1911334991455078,-0.25101751089096069,17.502084732055664,0.030674999579787254,-0.23131048679351807,0,0,2.1638777256011963,12.46048641204834
27.550000000000001,4.1911334991455078,-0.24921751022338867,17.502084732055664,0.033974997699260712,-0.21736049652099609,0,0,2.1638777256011963,12.46048641204834
27.600000000000001,4.1925525665283203,-0.24981752038002014,17.502084732055664,0.032475002110004425,-0.2311604917049408,0,0,2.344200611114502,10.61448860168457
27.649999999999999,4.1996421813964844,-0.24966749548912048,17.502084732055664,0.032475002110004425,-0.22966048121452332,0,0,2.344200611114502,10.61448860168457
27.699999999999999,4.2251701354980469,-0.25566750764846802,17.502084732055664,0.031725000590085983,-0.22906048595905304,0,0,2.8851702213287354,11.99898624420166
27.75,4.2457332611083984,-0.2676675021648407,17.502084732055664,0.030825000256299973,-0.21586048603057861,0,0,2.8851702213287354,11.99898624420166
27.800000000000001,4.2556610107421875,-0.2633175253868103,17.502084732055664,0.031725000590085983,-0.21901050209999084,0,0,2.344200611114502,10.61448860168457
27.850000000000001,4.2606258392333984,-0.25881749391555786,17.502084732055664,0.031875003129243851,-0.22141048312187195,0,0,2.344200611114502,10.61448860168457
27.899999999999999,4.2826061248779297,-0.25476750731468201,17.502084732055664,0.031875003129243851,-0.22531048953533173,0,0,2.1638777256011963,12.46048641204834
27.949999999999999,4.2847347259521484,-0.25371751189231873,17.502084732055664,0.030825000256299973,-0.2292104959487915,0,0,2.1638777256011963,12.46048641204834
28,4.2854442596435547,-0.25446751713752747,17.502084732055664,0.030825000256299973,-0.23266048729419708,0,0,2.344200611114502,10.61448860168457
28.050000000000001,4.2875709533691406,-0.25431749224662781,17.502084732055664,0.031424999237060547,-0.23491048812866211,0,0,2.344200611114502,10.61448860168457
